,id,name,address,address2,city,state,zip,phone,latitude,longitude,status,open_date,url,distance
154,211,Reno,13925 S Virginia Street,Suite 246,Reno,NV,89511,775-366-1999,39.40423920,-119.74993310,1,2025-08-27,/locations/nv/reno/,126.49243434612288
155,206,Riverton,4531 W Partridge Hill Ln,Suite F-105,Riverton,UT,84096,385-531-7511,40.50854540,-111.99888650,1,2025-10-03,/locations/ut/riverton/,63.4142361229284
156,129,Salt Lake City - Murray,6157 S State St,Suite 2,Murray,UT,84107,801-893-8400,40.63688840,-111.88792740,1,2023-05-17,/locations/ut/salt-lake-city-murray/,73.27059752421725
157,80,Salt Lake City - Downtown,602 E 500 S,Suite D114,Salt Lake City,UT,84102,801-928-7100,40.75745300,-111.87187150,1,2021-11-10,/locations/ut/salt-lake-city-downtown/,79.1491665039308
158,209,Station Park,150 N Central Ave,,Farmington,UT,84025,801-980-4001,40.98339950,-111.90592480,1,2025-10-01,/locations/ut/station-park/,89.00298719814802
159,179,Boulder,3000 Pearl Street,Suite 1250,Boulder,CO,80301,720-784-8470,40.02309990,-105.25308760,1,2024-12-13,/locations/co/reve-boulder/,92.45923623676688
160,136,Belmar,7230 W. Alaska Dr,,Lakewood,CO,80226,303-865-9005,39.70904690,-105.07727730,1,2024-10-09,/locations/co/belmar/,103.94478005174425
161,174,Denver - Berkeley,3926 Tennyson St,Suite 100,Denver,CO,80212,303-351-0103,39.77149600,-105.04369400,1,2024-10-02,/locations/co/denver-berkeley/,104.91117977389425
162,82,Denver,4076 9th Ave,,Denver,CO,80220,303-900-7170,39.73089240,-104.93977180,1,2021-12-01,/locations/co/denver-cherry-creek/,110.82884017255515
163,113,Centennial - Park Meadows,8433 Park Meadows Center Dr,D147,Lone Tree,CO,80124,303-865-9001,39.56199840,-104.87784370,1,2022-09-07,/locations/co/centennial-park-meadows/,116.67314437905767
164,186,Omaha,17151 Davenport St,Suite 121,Omaha,NE,68118,402-741-7400,41.26029890,-96.18357940,1,2025-02-05,/locations/ne/omaha/,129.04874576803564
165,94,Naperville,1023 S Washington Street,Suite B103,Naperville,IL,60540,630-634-0410,41.75576860,-88.14343520,1,2022-04-20,/locations/il/naperville/,129.30141533766357
166,224,Schererville-Shops on Main,79-A US-41,Suite 200,Schereville,IN,46375,219-300-1355,41.52019740,-87.46980000,1,2026-01-07,/locations/in/schererville-shops-on-main/,132.07834891169037
167,173,Chicago - Elmhurst,183 S. IL RT. 83,,Elmhurst,IL,60126,630-528-2222,41.89495980,-87.96168720,1,2024-08-28,/locations/il/chicago-elmhurst/,141.69729460463773
168,155,Chicago - West Loop,841 West Madison Street,,Chicago,IL,60607,773-521-5220,41.88161950,-87.64902190,1,2024-06-07,/locations/il/chicago-west-loop/,147.8937973062697
169,67,Chicago - River North,666 N Wells St,,Chicago,IL,60654,312-820-0450,41.89436100,-87.63452300,1,2021-05-03,/locations/il/chicago-river-north/,149.025212168013
170,56,Chicago - Bucktown,1953 W Wabansia Ave,,Chicago,IL,60622,312-313-7477,41.91214280,-87.67716370,1,2019-11-01,/locations/il/chicago-bucktown/,149.05783244925806
171,239,Indianapolis - Carmel,14550 Clay Terrace Blvd,Suite 100,Carmel,IN,46032,317-641-0660,39.99885590,-86.13040330,4,2026-06-30,/locations/in/indianapolis-carmel/,6.902645321065141
172,168,Indianapolis - Bottleworks,830 Massachusetts Ave.,#1410,Indianapolis,IN,46204,317-743-5000,39.77883330,-86.14414330,1,2024-06-26,/locations/in/indianapolis/,17.08549745332746
173,196,Cincinnati,2743 Erie Ave,,Cincinnati,OH,45208,513-812-2233,39.13947670,-84.44125420,1,2025-07-16,/locations/oh/cincinnati/,102.11268547185375
174,171,Columbus,601 N High St,,Columbus,OH,43215,614-482-3000,39.97472220,-83.00325270,1,2024-06-19,/locations/oh/columbus/,1.7550146209817117
175,238,Cleveland-Crocker Park,155 Crocker Park Blvd,,Westlake,OH,44145,440-540-2700,41.45944940,-81.95103090,4,2026-06-17,/locations/oh/cleveland-crocker-park/,114.824075769311
176,194,Cleveland-Pinecrest,400 Park Ave,Suite 186,Orange,OH,44122,216-800-4840,41.45154870,-81.48597990,1,2025-03-26,/locations/oh/cleveland/,127.83769722797177
177,229,Pittsburgh,5426 Walnut St,,Pittsburgh,PA,15232,412-460-4500,40.45073680,-79.93443860,1,2026-03-11,/locations/pa/pittsburgh/,31.33470925103607
178,187,Baltimore,605 S Exeter St,,Baltimore,MD,21202,443-678-0801,39.28423010,-76.60006410,1,2025-05-09,/locations/md/baltimore/,53.83876299024438
179,177,Philadelphia - Main Line,135 W Lancaster Ave,,Ardmore,PA,19003,484-286-2086,40.00935690,-75.29393780,1,2024-08-21,/locations/pa/philadelphia-main-line/,90.2951653913461
180,138,Philadelphia - Rittenhouse,1503 Walnut St.,,Philadelphia,PA,19102,215-798-5500,39.94966910,-75.16615440,1,2023-11-29,/locations/pa/philadelphia-rittenhouse/,97.1601811861886
181,204,Philadelphia - Jenkintown,901 Old York Road,Suite 2,Jenkintown,PA,19046,215-986-2900,40.10686260,-75.12310790,1,2025-08-06,/locations/pa/philadelphia-jenkintown/,99.53686815273218
182,221,Denville,3056 NJ-10,Ste Y,Denville,NJ,07834,973-528-8250,40.86617950,-74.50631920,1,2025-10-29,/locations/nj/denville/,144.15009111407878
183,201,Summit,351 Springfield Ave,,Summit,NJ,07901,908-940-0610,40.71832160,-74.35686870,1,2025-12-10,/locations/nj/summit/,147.7382792745344
184,222,Woodbridge,994 Saint Georges Avenue,Suite #A-5,Avenel,NJ,07001,732-808-0999,40.57282700,-74.29297940,1,2025-12-05,/locations/nj/woodbridge/,148.05825661016934
185,143,Brooklyn - Park Slope,159 5th Ave,Suite R,Brooklyn,NY,11217,332-456-6336,40.67766830,-73.97919270,1,2023-12-20,/locations/ny/brooklyn-park-slope/,46.8356985010249
186,51,Brooklyn - Brooklyn Heights,118 Court St,,Brooklyn,NY,11201,917-970-3223,40.69011820,-73.99243700,1,2019-07-18,/locations/ny/brooklyn-heights/,47.68475527208636
187,38,Manhattan - TriBeCa,143 Duane St,,Tribeca,NY,10013,212-315-8529,40.71653950,-74.00788060,1,2018-04-01,/locations/ny/manhattan-city-tribeca/,49.51038641692867
188,108,Brooklyn - Williamsburg,89 N 4th St,,Brooklyn,NY,11249,718-675-3300,40.71747790,-73.96121750,1,2022-07-13,/locations/ny/brooklyn-williamsburg/,49.615518485378125
189,25,Manhattan - Flatiron,35 E 19th St,,New York,NY,10003,212-390-0992,40.73830690,-73.98901190,1,2016-07-01,/locations/ny/manhattan-flatiron/,51.01592586224564
190,142,Manhattan - Meatpacking,317 West 13th St.,,New York,NY,10014,332-895-2925,40.73955600,-74.00387510,1,2023-12-22,/locations/ny/manhattan-meatpacking/,51.099359252176676
191,125,Hoboken,220 Washington St,,Hoboken,NJ,07030,201-374-3000,40.73946550,-74.03054010,1,2023-06-28,/locations/nj/hoboken/,51.117985143816334
192,73,Queens - Astoria,36-07 30th Ave,,Astoria,NY,11103,718-675-3800,40.76505140,-73.91697770,1,2021-07-28,/locations/ny/queens-astoria/,53.04081812761869
193,39,Manhattan - Upper East Side,1430 2nd Ave,,New York,NY,10021,212-389-1163,40.77037700,-73.95688500,1,2018-10-01,/locations/ny/manhattan-upper-east-side/,53.276842785472496
194,35,Manhattan - Upper West Side,147 Amsterdam Ave,,New York,NY,10023,212-301-0659,40.77486230,-73.98412720,1,2017-09-01,/locations/ny/manhattan-upper-west-side/,53.54492508435911
195,149,Manhattan - Morningside Heights,2780 Broadway,,New York,NY,10025,917-451-8679,40.80225140,-73.96747520,1,2024-03-27,/locations/ny/manhattan-morningside-heights/,55.45724425012355
196,102,Long Island - Garden City,932 Old Country Rd,,Garden City,NY,11530,516-894-9000,40.74395520,-73.60369320,1,2022-06-15,/locations/ny/long-island-garden-city/,55.47467922733332
197,146,Edgewater,725 River Rd,STE 25,Edgewater,NJ,07020,201-591-2000,40.82007900,-73.97721780,1,2024-01-17,/locations/nj/edgewater/,56.67529029360091
198,104,Long Island - Manhasset,1595 Northern Blvd,,Manhasset,NY,11030,516-566-0910,40.79438910,-73.68815610,1,2025-12-12,/locations/ny/long-island-manhasset/,57.28784159968068
199,172,Clifton,354 Route 3 West,,Clifton,NJ,07014,973-933-1111,40.82926660,-74.13707290,1,2024-06-28,/locations/nj/clifton/,57.74936505359267
200,134,Englewood,32 S Dean St.,,Englewood,NJ,07631,201-482-9000,40.89266360,-73.97513540,1,2023-11-17,/locations/nj/englewood/,61.691637690036394
201,53,Long Island - Woodbury,8285 Jericho Turnpike,Suite 4H,Woodbury,NY,11797,516-447-2747,40.81771960,-73.46677320,1,2019-08-02,/locations/ny/long-island-woodbury/,63.080582742628685
202,109,Scarsdale,715 White Plains Rd,,Scarsdale,NY,10583,914-886-9000,40.97116950,-73.80650140,1,2022-08-31,/locations/ny/scarsdale/,67.86810400812381
203,215,Montvale,295 W Grand Ave,,Montvale,NJ,07645,201-252-5000,41.05367700,-74.06168960,1,2025-10-15,/locations/nj/montvale/,72.87490527968235
204,148,Stamford,"2000 West Main Street, Suite 450",,Stamford,CT,06902,203-580-8500,41.04824480,-73.56371930,1,2024-01-10,/locations/ct/stamford/,75.96537785495741
205,240,Cranston,181 Sockanosset Cross Rd,Suite 4200,Cranston,RI,02920,401-445-0050,41.75685000,-71.45760260,4,2026-06-10,/locations/ri/cranston/,123.71900176607502
206,78,Boise,3693 E Longwing Ln,Suite 110,Meridian,ID,83646,208-725-3090,43.62210990,-116.34810460,1,2021-10-20,/locations/id/boise/,140.07592496927637
207,175,Madison,754 N Midvale Blvd,,Madison,WI,53705,608-453-6010,43.07472190,-89.45140730,1,2024-09-06,/locations/wi/madison/,128.80624855893402
208,126,Edina,3942 W 50th St,,Edina,MN,55424,952-592-0052,44.91280510,-93.33110700,1,2023-06-14,/locations/mn/edina/,147.81403557252565
209,205,Chicago - Deer Park,20530 N Rand Rd,Suite 432,Deer Park,IL,60010,847-318-3333,42.16140180,-88.05464990,1,2025-08-13,/locations/il/chicago-deer-park/,75.30132964327518
210,74,Northbrook,1036 Willow Rd,Suite G,Northbrook,IL,60062,847-957-9000,42.10679660,-87.80380450,1,2021-07-14,/locations/il/chicago-northbrook/,86.69070705374484
211,139,Evanston,820 Davis St.,Suite 103,Evanston,IL,60201,847-773-4277,42.04667880,-87.68292230,1,2023-11-01,/locations/il/evanston/,94.00258274152799
212,121,Chicago - Lincoln Park,2032 N Halsted St,Unit B,Chicago,IL,60614,773-365-1190,41.91915590,-87.64889350,1,2023-01-25,/locations/il/chicago-lincoln-park/,101.58659438429167
213,233,East Lansing,2946 Centre Blvd,,Lansing,MI,48912,517-299-8801,42.76339750,-84.51603610,1,2026-02-20,/locations/mi/east-lansing/,76.88905382740315
214,193,Detroit-Birmingham,135 E. Maple Rd,,Birmingham,MI,48009,248-800-2100,42.54689150,-83.21386870,1,2025-05-14,/locations/mi/detroit-birmingham/,144.7264319742876
215,153,Wellesley,200 Linden Street,Suite 200L,Wellesley,MA,02482,781-590-8010,42.30156730,-71.29153210,1,2024-04-24,/locations/ma/wellesley/,145.84642472108783
216,180,Woburn,290 Mishawum Road,Suite 250,Woburn,MA,01801,781-504-0604,42.50545100,-71.13503780,1,2024-10-16,/locations/ma/woburn/,149.30828120883484
217,86,Somerville,365 Canal Street,Block 5A #512,Somerville,MA,02145,617-651-5770,42.39399590,-71.07963680,1,2022-03-02,/locations/ma/somerville/,42.06613416525452
218,123,Boston - Fenway,1369 Boylston St,,Boston,MA,02215,617-420-6080,42.34414300,-71.10054100,1,2023-03-29,/locations/ma/boston-fenway/,45.602766810739354
219,178,Beaverton,2855 SW Cedar Hills Blvd,Suite 105,Beaverton,OR,97005,503-213-6288,45.49929890,-122.80770700,1,2024-09-05,/locations/or/beaverton/,111.21126813799636
220,96,Portland - Tigard,7459 SW Bridgeport Rd,E105,Tigard,OR,97224,503-809-2810,45.39574500,-122.75268000,1,2022-09-14,/locations/or/portland-tigard/,116.20513227353008
221,210,Portland-Cascade Station,9945 NE Cascades Pkwy,,Portland,OR,97220,503-882-6330,45.57489120,-122.55970120,4,2026-05-29,/locations/or/portland-cascade-station/,121.18350127351471
222,232,Tacoma,3634 Market Place West,Suite 103,Tacoma,WA,98466,253-478-8111,47.22465600,-122.53663200,1,2026-03-27,/locations/wa/tacoma/,144.3139643832873
223,90,Seattle,4608 25th Ave. NE,,Seattle,WA,98105,206-333-5610,47.66200060,-122.30018360,1,2022-03-16,/locations/wa/seattle/,115.70755232587165
224,100,Kirkland,12655 120th Ave NE,Suite 192,Kirkland,WA,98034,425-522-5090,47.71327190,-122.18070310,1,2022-07-20,/locations/wa/kirkland/,118.68436819485724
